File,Detection start,Detection end,Common name,Latin name,Confidence,Label,Comment,Call count,File offset,Start (s),Latitude,Longitude,Place,Model
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_172000.WAV,2025-05-21 14:20:18.000,2025-05-21 14:20:21.000,Slender Meadow Katydid,Conocephalus fasciatus,0.6411416530609131,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_173000.WAV,2025-05-21 14:30:45.000,2025-05-21 14:30:48.000,Abetouro,Botaurus stellaris,0.6563788652420044,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_173000.WAV,2025-05-21 14:30:57.000,2025-05-21 14:31:00.000,Abetouro,Botaurus stellaris,0.630953311920166,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_174000.WAV,2025-05-21 14:40:00.000,2025-05-21 14:40:03.000,Abetouro,Botaurus stellaris,0.4680647552013397,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_174000.WAV,2025-05-21 14:40:27.000,2025-05-21 14:40:30.000,Abetouro,Botaurus stellaris,0.7130603790283203,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_174000.WAV,2025-05-21 14:40:33.000,2025-05-21 14:40:36.000,Abetouro,Botaurus stellaris,0.6646590232849121,,,,00:00:33,33,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_174000.WAV,2025-05-21 14:40:42.000,2025-05-21 14:40:45.000,Abetouro,Botaurus stellaris,0.7688145637512207,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_180000.WAV,2025-05-21 15:00:21.000,2025-05-21 15:00:24.000,Abetouro,Botaurus stellaris,0.5180215835571289,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_180000.WAV,2025-05-21 15:00:48.000,2025-05-21 15:00:51.000,Abetouro,Botaurus stellaris,0.6924569010734558,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_181000.WAV,2025-05-21 15:10:00.000,2025-05-21 15:10:03.000,Abetouro,Botaurus stellaris,0.725002646446228,,,,00:00:00,0,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_181000.WAV,2025-05-21 15:10:39.000,2025-05-21 15:10:42.000,Abetouro,Botaurus stellaris,0.7934684753417969,,,,00:00:39,39,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_182000.WAV,2025-05-21 15:20:06.000,2025-05-21 15:20:09.000,Abetouro,Botaurus stellaris,0.7508830428123474,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_182000.WAV,2025-05-21 15:20:33.000,2025-05-21 15:20:36.000,Tawny Owl,Strix aluco,0.4784596860408783,,,,00:00:33,33,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_183000.WAV,2025-05-21 15:30:06.000,2025-05-21 15:30:09.000,Abetouro,Botaurus stellaris,0.7210734486579895,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_183000.WAV,2025-05-21 15:30:15.000,2025-05-21 15:30:18.000,Abetouro,Botaurus stellaris,0.6936568021774292,,,,00:00:15,15,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_184000.WAV,2025-05-21 15:40:06.000,2025-05-21 15:40:09.000,Tawny Owl,Strix aluco,0.5265787243843079,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_184000.WAV,2025-05-21 15:40:12.000,2025-05-21 15:40:15.000,Abetouro,Botaurus stellaris,0.6744773387908936,,,,00:00:12,12,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_184000.WAV,2025-05-21 15:40:24.000,2025-05-21 15:40:27.000,Abetouro,Botaurus stellaris,0.6830416321754456,,,,00:00:24,24,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_193000.WAV,2025-05-21 16:30:06.000,2025-05-21 16:30:09.000,Engine,Engine,0.7228818535804749,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_203000.WAV,2025-05-21 17:30:30.000,2025-05-21 17:30:33.000,Helmeted Curassow,Pauxi pauxi,0.5059546232223511,,,,00:00:30,30,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_205000.WAV,2025-05-21 17:50:36.000,2025-05-21 17:50:39.000,Jacurutu,Bubo virginianus,0.5115978717803955,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_225000.WAV,2025-05-21 19:50:57.000,2025-05-21 19:51:00.000,Southeastern Field Cricket,Gryllus rubens,0.49548831582069397,,,,00:00:57,57,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250521_230000.WAV,2025-05-21 20:00:24.000,2025-05-21 20:00:27.000,Yellowish-Bellied Bush Warbler,Horornis acanthizoides,0.5104570388793945,,,,00:00:24,24,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_003000.WAV,2025-05-21 21:30:54.000,2025-05-21 21:30:57.000,Tico-Tico-Coroado,Zonotrichia leucophrys,0.48906001448631287,,,,00:00:54,54,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_004000.WAV,2025-05-21 21:40:45.000,2025-05-21 21:40:48.000,Yellowish-Bellied Bush Warbler,Horornis acanthizoides,0.7369774580001831,,,,00:00:45,45,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_010000.WAV,2025-05-21 22:00:18.000,2025-05-21 22:00:21.000,Yellowish-Bellied Bush Warbler,Horornis acanthizoides,0.5531690716743469,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_011000.WAV,2025-05-21 22:10:21.000,2025-05-21 22:10:24.000,Tawny Owl,Strix aluco,0.5059733390808105,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_011000.WAV,2025-05-21 22:10:39.000,2025-05-21 22:10:42.000,Slender Meadow Katydid,Conocephalus fasciatus,0.7225616574287415,,,,00:00:39,39,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_012000.WAV,2025-05-21 22:20:06.000,2025-05-21 22:20:09.000,Yellowish-Bellied Bush Warbler,Horornis acanthizoides,0.604004442691803,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-0712-reserva-1mes\20250522_012000.WAV,2025-05-21 22:20:12.000,2025-05-21 22:20:15.000,Yellowish-Bellied Bush Warbler,Horornis acanthizoides,0.46857208013534546,,,,00:00:12,12,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
