File,Detection start,Detection end,Common name,Latin name,Confidence,Label,Comment,Call count,File offset,Start (s),Latitude,Longitude,Place,Model
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_190000.WAV,2025-05-09 16:00:21.000,2025-05-09 16:00:24.000,Bem-Te-Vi,Pitangus sulphuratus,0.49129152297973633,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_190000.WAV,2025-05-09 16:00:36.000,2025-05-09 16:00:39.000,Bem-Te-Vi,Pitangus sulphuratus,0.7028839588165283,,,,00:00:36,36,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_190000.WAV,2025-05-09 16:00:42.000,2025-05-09 16:00:45.000,Franga-D'Água-Malhada,Porzana porzana,0.5023796558380127,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_190000.WAV,2025-05-09 16:00:48.000,2025-05-09 16:00:51.000,Franga-D'Água-Malhada,Porzana porzana,0.7480226159095764,,,,00:00:48,48,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:06.000,2025-05-09 16:10:09.000,Bem-Te-Vi,Pitangus sulphuratus,0.6086575388908386,,,,00:00:06,6,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:09.000,2025-05-09 16:10:12.000,Bem-Te-Vi,Pitangus sulphuratus,0.5128159523010254,,,,00:00:09,9,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:18.000,2025-05-09 16:10:21.000,Bico-Grossudo,Coccothraustes coccothraustes,0.7517819404602051,,,,00:00:18,18,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:21.000,2025-05-09 16:10:24.000,Bem-Te-Vi,Pitangus sulphuratus,0.5171346664428711,,,,00:00:21,21,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:27.000,2025-05-09 16:10:30.000,Bem-Te-Vi,Pitangus sulphuratus,0.5346548557281494,,,,00:00:27,27,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
C:\Users\Roberto Cavalcanti\Documents\projeto-vitoria-araujo-bioacustica-2026-06\audiomoth-co-2025-1101-borda-matinha-1mes\20250509_191000.WAV,2025-05-09 16:10:42.000,2025-05-09 16:10:45.000,Bem-Te-Vi,Pitangus sulphuratus,0.8347331285476685,,,,00:00:42,42,-15.7648,-47.8561,"Viveiro de Plantas Medicinais, Asa Norte",birdnet
